date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:44:42	231643/231643	---M--	200	added ('OK')	image/jpeg	etag:%22388db-618f22baa5780%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-netflix-blood-sisters-launch-img-9122-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-netflix-blood-sisters-launch-img-9122-scaled.jpg	(from https://livespot360.com/projects/)
12:44:42	31198/31198	---MCZ	200	added ('OK')	text/html	etag:%22bf24d2a2d6fd8d0d87750b3c462c2fbb%22	https://livespot360.com/client_name/nnpc/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/client_name/nnpc/index.html	(from https://livespot360.com/projects/)
12:44:43	255486/255486	---M--	200	added ('OK')	image/jpeg	etag:%223e5fe-618f22b8bd300%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-netflix-blood-sisters-launch-img-9302-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-netflix-blood-sisters-launch-img-9302-scaled.jpg	(from https://livespot360.com/projects/)
12:44:43	266781/266781	---M--	200	added ('OK')	image/jpeg	etag:%224121d-618f22baa5780%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-netflix-blood-sisters-launch-img-9125-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-netflix-blood-sisters-launch-img-9125-scaled.jpg	(from https://livespot360.com/projects/)
12:44:43	1064336/1064336	---M--	200	added ('OK')	image/png	etag:%22103d90-618547bf16100%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-fenty-beauty-masterclass-fenty.png	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-fenty-beauty-masterclass-fenty.png	(from https://livespot360.com/projects/)
12:44:43	36805/36805	---MCZ	200	added ('OK')	text/html	etag:%222fc647f72db4118aa2f502da7b60bfb1%22	https://livespot360.com/client_name/other/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/client_name/other/index.html	(from https://livespot360.com/projects/)
12:44:43	384180/384180	---M--	200	added ('OK')	image/jpeg	etag:%225dcb4-618f45f2aef00%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-fenty-beauty-masterclass-fenty9.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-fenty-beauty-masterclass-fenty9.jpg	(from https://livespot360.com/projects/)
12:44:44	255813/255813	---M--	200	added ('OK')	image/jpeg	etag:%223e745-618f462722ac0%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-fenty-beauty-masterclass-fenty10.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-fenty-beauty-masterclass-fenty10.jpg	(from https://livespot360.com/projects/)
12:44:44	19241/19241	---M--	200	added ('OK')	image/jpeg	etag:%224b29-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-1.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-1.jpg	(from https://livespot360.com/projects/)
12:44:44	17770/17770	---M--	200	added ('OK')	image/jpeg	etag:%22456a-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-2.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-2.jpg	(from https://livespot360.com/projects/)
12:44:44	21314/21314	---M--	200	added ('OK')	image/jpeg	etag:%225342-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-3.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-3.jpg	(from https://livespot360.com/projects/)
12:44:44	18887/18887	---M--	200	added ('OK')	image/jpeg	etag:%2249c7-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-1-8.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-1-8.jpg	(from https://livespot360.com/projects/)
12:44:44	31226/31226	---MCZ	200	added ('OK')	text/html	etag:%224041b1922850bb7c5174557145743aed%22	https://livespot360.com/client_name/showmax/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/client_name/showmax/index.html	(from https://livespot360.com/projects/)
12:44:44	27760/27760	---M--	200	added ('OK')	image/jpeg	etag:%226c70-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-2-8.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-2-8.jpg	(from https://livespot360.com/projects/)
12:44:45	25260/25260	---M--	200	added ('OK')	image/jpeg	etag:%2262ac-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-3-8.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-3-8.jpg	(from https://livespot360.com/projects/)
12:44:45	521915/521915	---M--	200	added ('OK')	image/png	etag:%227f6bb-618547c00a340%22	https://livespot360.com/wp-content/uploads/2024/05/livespot-maltina-nickfest-maltina1.png	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/05/livespot-maltina-nickfest-maltina1.png	(from https://livespot360.com/projects/)
12:44:45	32364/32364	---MCZ	200	added ('OK')	text/html	etag:%225ae292159860843922f5da13d474e9a7%22	https://livespot360.com/client_name/stanbic-ibtc/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/client_name/stanbic-ibtc/index.html	(from https://livespot360.com/projects/)
12:44:46	452696/452696	---M--	200	added ('OK')	image/jpeg	etag:%226e858-618e3f1860940%22	https://livespot360.com/wp-content/uploads/2024/05/livespot-maltina-nickfest-maltina2.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/05/livespot-maltina-nickfest-maltina2.jpg	(from https://livespot360.com/projects/)
12:44:46	3901263/3901263	---M--	200	added ('OK')	image/png	etag:%223b874f-618547c00a340%22	https://livespot360.com/wp-content/uploads/2024/05/livespot-maltina-nickfest-maltina6.png	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/05/livespot-maltina-nickfest-maltina6.png	(from https://livespot360.com/projects/)
12:44:46	2570557/2570557	---M--	200	added ('OK')	image/jpeg	etag:%2227393d-618547c00a340%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-our-states-hsn-2910-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-our-states-hsn-2910-scaled.jpg	(from https://livespot360.com/projects/)
12:44:46	2047901/2047901	---M--	200	added ('OK')	image/jpeg	etag:%221f3f9d-618547c00a340%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-uncode-hsn-2811-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-uncode-hsn-2811-scaled.jpg	(from https://livespot360.com/projects/)
12:44:46	255877/255877	---M--	200	added ('OK')	image/jpeg	etag:%223e785-618f23a357c80%22	https://livespot360.com/wp-content/uploads/2024/04/livespot-uncode-hsn-2829-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/04/livespot-uncode-hsn-2829-scaled.jpg	(from https://livespot360.com/projects/)
12:44:46	31273/31273	---MCZ	200	added ('OK')	text/html	etag:%22369d315944013db8bd902c7955506901%22	https://livespot360.com/client_name/tdafrica/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/client_name/tdafrica/index.html	(from https://livespot360.com/projects/)
12:44:46	34517/34517	---M--	200	added ('OK')	image/jpeg	etag:%2286d5-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-1-9.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-1-9.jpg	(from https://livespot360.com/projects/)
12:44:47	30339/30339	---M--	200	added ('OK')	image/jpeg	etag:%227683-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-3-9.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-3-9.jpg	(from https://livespot360.com/projects/)
12:44:47	32524/32524	---MCZ	200	added ('OK')	text/html	etag:%223a9260ab6840412cb073696d09169be1%22	https://livespot360.com/portfolio_category/digitech/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/portfolio_category/digitech/index.html	(from https://livespot360.com/projects/)
12:44:47	132172/132172	---M--	200	added ('OK')	image/jpeg	etag:%222044c-618547c00a340%22	https://livespot360.com/wp-content/uploads/2024/05/livespot-gods-children-great-talent-gcgt1.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/05/livespot-gods-children-great-talent-gcgt1.jpg	(from https://livespot360.com/projects/)
12:44:47	8331072/8331072	---M--	200	added ('OK')	image/png	etag:%227f1f40-618547bc39a40%22	https://livespot360.com/wp-content/uploads/2023/11/livespot-born-in-africa-festival-screenshot-2024-04-16-at-14.20.05.png	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/11/livespot-born-in-africa-festival-screenshot-2024-04-16-at-14.20.05.png	(from https://livespot360.com/projects/)
12:44:47	476493/476493	---M--	200	added ('OK')	image/jpeg	etag:%227454d-618f33dc98340%22	https://livespot360.com/wp-content/uploads/2024/05/livespot-gods-children-great-talent-gcgt3.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/05/livespot-gods-children-great-talent-gcgt3.jpg	(from https://livespot360.com/projects/)
12:44:48	488956/488956	---M--	200	added ('OK')	image/jpeg	etag:%22775fc-618e534d1b540%22	https://livespot360.com/wp-content/uploads/2024/05/livespot-gods-children-great-talent-gcgt2.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/05/livespot-gods-children-great-talent-gcgt2.jpg	(from https://livespot360.com/projects/)
12:44:48	43175/43175	---MCZ	200	added ('OK')	text/html	etag:%2226b30bf63e7d748a6003a7173b9cb9fb%22	https://livespot360.com/portfolio_category/engage/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/portfolio_category/engage/index.html	(from https://livespot360.com/projects/)
12:44:48	1504138/1504138	---M--	200	added ('OK')	image/jpeg	etag:%2216f38a-618547bd2dc80%22	https://livespot360.com/wp-content/uploads/2023/11/livespot-the-falz-experience-1-2-img-0717-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/11/livespot-the-falz-experience-1-2-img-0717-scaled.jpg	(from https://livespot360.com/projects/)
12:44:48	2520730/2520730	---M--	200	added ('OK')	image/jpeg	etag:%2226769a-618547bd2dc80%22	https://livespot360.com/wp-content/uploads/2023/11/livespot-the-falz-experience-1-2-img-1022-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/11/livespot-the-falz-experience-1-2-img-1022-scaled.jpg	(from https://livespot360.com/projects/)
12:44:49	2002537/2002537	---M--	200	added ('OK')	image/jpeg	etag:%221e8e69-618547bd2dc80%22	https://livespot360.com/wp-content/uploads/2023/11/livespot-the-falz-experience-1-2-img-0796-pano-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/11/livespot-the-falz-experience-1-2-img-0796-pano-scaled.jpg	(from https://livespot360.com/projects/)
12:44:49	0/-1	---M--	301	error ('')			https://livespot360.com/index.php	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/index.d1.delayed	(from https://livespot360.com/team/)
12:44:49	32584/32584	---MCZ	200	added ('OK')	text/html	etag:%22bacb4197ce3688c3b0c5bface1128236%22	https://livespot360.com/portfolio_category/x/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/portfolio_category/x/index.html	(from https://livespot360.com/projects/)
12:44:49	36237/36237	---MCZ	200	added ('OK')	text/html	etag:%22fda2ca96230e61af295d578b1195a41f%22	https://livespot360.com/portfolio_category/production/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/portfolio_category/production/index.html	(from https://livespot360.com/projects/)
12:44:49	32078/32078	---MCZ	200	added ('OK')	text/html	etag:%2247ec21b5837dea7342de56ef1d3aa039%22	https://livespot360.com/projects/maggi-creators-conference-2024/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/maggi-creators-conference-2024/index.html	(from https://livespot360.com/projects/)
12:44:49	5966/5966	---MC-	200	added ('OK')	application/json	date:Fri,%2016%20May%202025%2011:44:49%20GMT	https://livespot360.com/wp-json/wp/v2/pages/25	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-json/wp/v2/pages/25.json	(from https://livespot360.com/team/)
12:44:49	33946/33946	---MCZ	200	added ('OK')	text/html	etag:%226388dab446c960b8cd1818d790976188%22	https://livespot360.com/projects/heineken-x-tiffany-amber-25th-collection-fashion-show/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/heineken-x-tiffany-amber-25th-collection-fashion-show/index.html	(from https://livespot360.com/projects/)
12:44:50	31001/31001	---MCZ	200	added ('OK')	text/html	etag:%2264493cedc6199d985e84740278e2ec1d%22	https://livespot360.com/projects/africa-magic-viewers-choice-awards-10/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/africa-magic-viewers-choice-awards-10/index.html	(from https://livespot360.com/projects/)
12:44:50	2235/2235	---MC-	200	added ('OK')	application/json	date:Fri,%2016%20May%202025%2011:44:50%20GMT	https://livespot360.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivespot360.com%2Fteam%2F	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-json/oembed/1.0/embede95d.json	(from https://livespot360.com/team/)
12:44:50	34488/34488	---MCZ	200	added ('OK')	text/html	etag:%22812c8449774cbe9c4c76c0ddc988e24d%22	https://livespot360.com/projects/gangs-of-lagos-premiere/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/gangs-of-lagos-premiere/index.html	(from https://livespot360.com/projects/)
12:44:50	34154/34154	---MCZ	200	added ('OK')	text/html	etag:%22d13c0aa4bba7fc37a169946dced718bd%22	https://livespot360.com/projects/tdafrica-celebrating-you-awards/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/tdafrica-celebrating-you-awards/index.html	(from https://livespot360.com/projects/)
12:44:51	31287/31287	---MCZ	200	added ('OK')	text/html	etag:%22125f0abb0ffaced857c5a52834cf5708%22	https://livespot360.com/projects/nba-finals-screening/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/nba-finals-screening/index.html	(from https://livespot360.com/projects/)
12:44:51	2738/2738	---MC-	200	added ('OK')	text/xml	date:Fri,%2016%20May%202025%2011:44:51%20GMT	https://livespot360.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivespot360.com%2Fteam%2F&format=xml	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-json/oembed/1.0/embed41ed	(from https://livespot360.com/team/)
12:44:51	34425/34425	---MCZ	200	added ('OK')	text/html	etag:%2245528eb688fdabd1b54407e4b15c297b%22	https://livespot360.com/projects/the-unveiling-of-nnpc-limited/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/the-unveiling-of-nnpc-limited/index.html	(from https://livespot360.com/projects/)
12:44:51	33705/33705	---MCZ	200	added ('OK')	text/html	etag:%22aa02ce1fe0d0dfee72be108891c2d566%22	https://livespot360.com/projects/fuze-festival/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/fuze-festival/index.html	(from https://livespot360.com/projects/)
12:44:51	36316/36316	---MCZ	200	added ('OK')	text/html	etag:%22342c13ad1b17dfb42d52a51112472f2f%22	https://livespot360.com/projects/netflix-blood-sisters-launch/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/netflix-blood-sisters-launch/index.html	(from https://livespot360.com/projects/)
12:44:52	0/-1	---M--	301	error ('')			https://livespot360.com/index.php	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/index.d6.delayed	(from https://livespot360.com/blog/)
12:44:52	31394/31394	---MCZ	200	added ('OK')	text/html	etag:%22789da8c6549e00c38defdbb74144f16d%22	https://livespot360.com/projects/heineken-ucl-trophy-tour/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/heineken-ucl-trophy-tour/index.html	(from https://livespot360.com/projects/)
12:44:52	2368982/2368982	---M--	200	added ('OK')	image/jpeg	etag:%222425d6-618547be21ec0%22	https://livespot360.com/wp-content/uploads/2023/12/livespot-careers-1-1.5x-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/12/livespot-careers-1-1.5x-scaled.jpg	(from https://livespot360.com/team/)
12:44:52	36862/36862	---MCZ	200	added ('OK')	text/html	etag:%225699f394828e1667847b30cd86896a01%22	https://livespot360.com/projects/fenty-beauty-masterclass/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/fenty-beauty-masterclass/index.html	(from https://livespot360.com/projects/)
12:44:52	1487821/1487821	---M--	200	added ('OK')	image/jpeg	etag:%2216b3cd-6340e43a8d074%22	https://livespot360.com/wp-content/uploads/2025/04/livespot-experience-is-the-new-metric-on-the-block-web-06-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2025/04/livespot-experience-is-the-new-metric-on-the-block-web-06-scaled.jpg	(from https://livespot360.com/blog/)
12:44:52	1809754/1809754	---M--	200	added ('OK')	image/jpeg	etag:%221b9d5a-632c64b0ff65c%22	https://livespot360.com/wp-content/uploads/2025/04/livespot-ai-wont-take-your-job-someone-who-masters-it-will-ai-web-16-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2025/04/livespot-ai-wont-take-your-job-someone-who-masters-it-will-ai-web-16-scaled.jpg	(from https://livespot360.com/blog/)
12:44:52	82433/82433	---M--	200	added ('OK')	image/jpeg	etag:%2214201-63240309a1a9e%22	https://livespot360.com/wp-content/uploads/2025/04/livespot-how-to-win-the-logical-war-when-your-creativity-faces-scrutiny-whatsapp-image-2025-04-08-at-08.29.36.jpeg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2025/04/livespot-how-to-win-the-logical-war-when-your-creativity-faces-scrutiny-whatsapp-image-2025-04-08-at-08.29.36.jpg	(from https://livespot360.com/blog/)
12:44:52	160167/160167	---M--	200	added ('OK')	image/jpeg	etag:%22271a7-631a975af51cc%22	https://livespot360.com/wp-content/uploads/2025/03/livespot-rewiring-your-creative-mindset-a-guide-to-unleashing-your-creative-potential-whatsapp-image-2025-03-31-at-21.31.38.jpeg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2025/03/livespot-rewiring-your-creative-mindset-a-guide-to-unleashing-your-creative-potential-whatsapp-image-2025-03-31-at-21.31.38.jpg	(from https://livespot360.com/blog/)
12:44:53	1402590/1402590	---M--	200	added ('OK')	image/png	etag:%221566de-631138e66c084%22	https://livespot360.com/wp-content/uploads/2025/03/livespot-your-first-idea-is-probably-trash-embracing-the-ugly-first-draft-theory-monalisa.png	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2025/03/livespot-your-first-idea-is-probably-trash-embracing-the-ugly-first-draft-theory-monalisa.png	(from https://livespot360.com/blog/)
12:44:53	3587847/3587847	---M--	200	added ('OK')	image/png	etag:%2236bf07-62ebadf662c9d%22	https://livespot360.com/wp-content/uploads/2025/02/livespot-rethinking-detty-december-with-a-multi-layered-approach-dd-web-1.png	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2025/02/livespot-rethinking-detty-december-with-a-multi-layered-approach-dd-web-1.png	(from https://livespot360.com/blog/)
12:44:53	32043/32043	---MCZ	200	added ('OK')	text/html	etag:%22c07d134936eec8535b8fbad1dfd8d86e%22	https://livespot360.com/projects/the-voice-nigeria-season-3/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/the-voice-nigeria-season-3/index.html	(from https://livespot360.com/projects/)
12:44:55	31337/31337	---MCZ	200	added ('OK')	text/html	etag:%228203c777590ac94a89c4f542fe2429fb%22	https://livespot360.com/projects/maltina-nickfest/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/maltina-nickfest/index.html	(from https://livespot360.com/projects/)
12:44:57	34768/34768	---MCZ	200	added ('OK')	text/html	etag:%2244743add88434a6fac7997880d1f2bef%22	https://livespot360.com/projects/uncode-by-livespot-digitech/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/uncode-by-livespot-digitech/index.html	(from https://livespot360.com/projects/)
12:44:57	2268879/2268879	---M--	200	added ('OK')	image/jpeg	etag:%22229ecf-618547bc39a40%22	https://livespot360.com/wp-content/uploads/2023/11/livespot-entertainment-week-lagos-2023-untitled-608-scaled.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2023/11/livespot-entertainment-week-lagos-2023-untitled-608-scaled.jpg	(from https://livespot360.com/blog/)
12:44:57	1321185/1321185	---M--	200	added ('OK')	image/jpeg	etag:%221428e1-62639e91b104e%22	https://livespot360.com/wp-content/uploads/2024/11/livespot-lagos-to-host-africas-biggest-entertainment-convergence-entertainment-week-lagos-ewl-2024-img-4382.jpg	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2024/11/livespot-lagos-to-host-africas-biggest-entertainment-convergence-entertainment-week-lagos-ewl-2024-img-4382.jpg	(from https://livespot360.com/blog/)
12:44:57	2789426/2789426	---M--	200	added ('OK')	image/png	etag:%222a9032-62eb832ff7ccf%22	https://livespot360.com/wp-content/uploads/2025/02/livespot-livespot360-chief-creative-officer-darey-joins-the-pitcher-awards-2025-entertainment-jury-lineup-pitcher-award.png	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-content/uploads/2025/02/livespot-livespot360-chief-creative-officer-darey-joins-the-pitcher-awards-2025-entertainment-jury-lineup-pitcher-award.png	(from https://livespot360.com/blog/)
12:44:57	0/-1	---M--	301	error ('')			https://livespot360.com/index.php	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/index.e3.delayed	(from https://livespot360.com/careers/)
12:44:58	34269/34269	---MCZ	200	added ('OK')	text/html	etag:%22d1e0c380281afdfe861bd2b3b06eb57e%22	https://livespot360.com/projects/born-in-africa-festival/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/born-in-africa-festival/index.html	(from https://livespot360.com/projects/)
12:44:58	30683/30683	---MCZ	200	added ('OK')	text/html	etag:%22288f6954e2aaa5534ba57391e892a8d7%22	https://livespot360.com/projects/god-s-children-great-talent/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/god-s-children-great-talent/index.html	(from https://livespot360.com/projects/)
12:44:59	5898/5898	---MC-	200	added ('OK')	application/json	date:Fri,%2016%20May%202025%2011:44:58%20GMT	https://livespot360.com/wp-json/wp/v2/pages/27	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-json/wp/v2/pages/27.json	(from https://livespot360.com/careers/)
12:44:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2016%20May%202025%2011:44:58%20GMT	https://livespot360.com/?p=25	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/index970c.html	(from https://livespot360.com/team/)
12:44:59	32678/32678	---MCZ	200	added ('OK')	text/html	etag:%22f3adc2acc3e9665a9352257330f253f8%22	https://livespot360.com/projects/the-falz-experience-1-2/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/projects/the-falz-experience-1-2/index.html	(from https://livespot360.com/projects/)
12:44:59	44718/44718	---MCZ	200	added ('OK')	text/html	etag:%22416abfabee9509eef892b2f86112ebc1%22	https://livespot360.com/blog/page/2/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/blog/page/2/index.html	(from https://livespot360.com/blog/)
12:44:59	32443/32443	---MCZ	200	added ('OK')	text/html	etag:%227d9c9261e44d2bddafa335a5949550c4%22	https://livespot360.com/categories/case-study/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/categories/case-study/index.html	(from https://livespot360.com/blog/)
12:45:00	31357/31357	---MCZ	200	added ('OK')	text/html	etag:%2266b4deb8d5348ecacb2f9f0abf9c55b7%22	https://livespot360.com/categories/culture/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/categories/culture/index.html	(from https://livespot360.com/blog/)
12:45:00	2212/2212	---MC-	200	added ('OK')	application/json	date:Fri,%2016%20May%202025%2011:45:00%20GMT	https://livespot360.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flivespot360.com%2Fcareers%2F	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/wp-json/oembed/1.0/embed24c6.json	(from https://livespot360.com/careers/)
12:45:00	31574/31574	---MCZ	200	added ('OK')	text/html	etag:%225771ceab85f2807053a8b9cd736f1960%22	https://livespot360.com/categories/events/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/categories/events/index.html	(from https://livespot360.com/blog/)
12:45:01	43202/43202	---MCZ	200	added ('OK')	text/html	etag:%22f371a56fc2f69edf1152c869a767be31%22	https://livespot360.com/categories/thinking/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/categories/thinking/index.html	(from https://livespot360.com/blog/)
12:45:01	31399/31399	---M-Z	200	added ('OK')	text/html	etag:%22977dc64b716fdfac1900b06854a62989%22	https://livespot360.com/categories/production/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/categories/production/index.html	(from https://livespot360.com/blog/)
12:45:01	43761/43761	---MCZ	200	added ('OK')	text/html	etag:%224cc41742dd3b3b52a2911987ac99aea1%22	https://livespot360.com/categories/news/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/categories/news/index.html	(from https://livespot360.com/blog/)
12:45:02	31332/31332	---MCZ	200	added ('OK')	text/html	etag:%22bd0c7edf9187616f1a38a3589b353a55%22	https://livespot360.com/categories/ceos-desk/	C:/Users/aldor/OneDrive/Documentos/livespot360/livespot360/livespot360.com/categories/ceos-desk/index.html	(from https://livespot360.com/blog/)
